"gut_r1"	"gut_r2"	"gut_r3"	"duct_r1"	"duct_r2"	"duct_r3"	"node_r1"	"node_r2"	"node_r3"	"log2fold"	"p"	"p.adj"	"chromosome"	"start"	"stop"	"gene_name"	"gene_type"	"mean"	"mlog10p"	"sig"
"ENSMUSG00000011658"	314.5	335.81	329.31	404.66	487.59	525.64	997.06	681.73	733.05	0.5333054012	0.1064412143	0.2622396181	"7"	44896079	44902631	"Fuz"	"protein_coding"	534.372222222222	0.972890179584936	"FALSE"
"ENSMUSG00000011751"	10.18	13.99	72.64	14.9	33.79	7.55	10.25	5.69	7.13	-0.801761466	0.2783074796	0.4896962931	"7"	27356383	27447686	"Sptbn4"	"protein_coding"	19.5688888888889	0.555475121709952	"FALSE"
"ENSMUSG00000011752"	1526.27	1722.56	1485.34	1108.11	1094.9	1207.61	915.99	826.54	753.54	-0.4727485705	0.0001287362	0.0013578483	"19"	41911871	41918664	"Pgam1"	"protein_coding"	1182.31777777778	3.89029931440379	"FALSE"
"ENSMUSG00000011831"	289.53	472.62	520.25	385.05	373.66	674.42	418.39	479.16	387.46	0.1598833355	0.5448934624	0.7271868679	"5"	107744795	107875107	"Evi5"	"protein_coding"	444.504444444444	0.263688402704512	"FALSE"
"ENSMUSG00000011832"	495.81	488.16	666.91	301.14	374.62	237.9	435.17	508.45	516.61	-0.8568221649	3.81043999032349e-05	0.0004904208	"8"	4166567	4211257	"Evi5l"	"protein_coding"	447.196666666667	4.41902487357979	"FALSE"
"ENSMUSG00000011837"	257.15	472.62	349.37	494.85	524.28	490.14	1203.93	631.29	663.58	0.4832930466	0.1715747048	0.3619384342	"8"	4253080	4256220	"Snapc2"	"protein_coding"	565.245555555556	0.765546739654784	"FALSE"
"ENSMUSG00000011877"	1289.47	1326.9	1113.14	909.7	517.52	437.28	988.67	1675.04	1349.42	-0.999880354	0.0013269463	0.0094517175	"11"	77493562	77507786	"Git1"	"protein_coding"	1067.46	2.87714665218121	"FALSE"
"ENSMUSG00000011884"	4281.89	4796.13	4590.91	6058.92	7047.31	6019.18	8965.15	5593.77	5884.02	0.4845228309	0.033771605	0.1162729133	"5"	114669398	114690984	"Gltp"	"protein_coding"	5915.25333333333	1.47144829897135	"FALSE"
"ENSMUSG00000011958"	4200.49	3898.31	4228.4	2985.55	3509.66	2283.81	3188.73	3509.53	3781.95	-0.4898837222	0.038519508	0.1282244651	"9"	69989466	70008317	"Bnip2"	"protein_coding"	3509.60333333333	1.4143192686464	"FALSE"
"ENSMUSG00000011960"	1850.95	1456.72	1620.24	1383.37	1974.48	1320.9	1231.88	1630.3	1723.52	-0.0751811804	0.71924744	0.8468205046	"15"	98538689	98570923	"Ccnt1"	"protein_coding"	1576.92888888889	0.143121675208721	"FALSE"
"ENSMUSG00000012017"	79.55	86.28	98.93	47.84	47.31	28.7	14.91	57.76	29.39	-1.0979224364	0.0922756594	0.2373794181	"16"	17797282	17808287	"Scarf2"	"protein_coding"	54.5188888888889	1.03491284266161	"FALSE"
"ENSMUSG00000012076"	325.6	221.54	217.23	210.96	131.31	204.67	261.84	274.16	325.11	-0.4777269381	0.0605002962	0.176657478	"12"	55836366	55869735	"Brms1l"	"protein_coding"	241.38	1.21824249910438	"FALSE"
"ENSMUSG00000012114"	1899.05	2070.03	1773.82	1794.31	1461.79	1104.9	1927.03	2765.97	2704.19	-0.3971415231	0.1947346224	0.3924981575	"16"	17651221	17722930	"Med15"	"protein_coding"	1944.56555555556	0.71055682721383	"FALSE"
"ENSMUSG00000012117"	849.16	818.53	788.67	963.03	940.41	1167.58	791.12	593.87	621.71	0.3226460241	0.1193820355	0.2830625533	"4"	133969028	134000918	"Dhdds"	"protein_coding"	837.12	0.923061020528265	"FALSE"
"ENSMUSG00000012123"	38.85	22.54	3.46	40	77.24	39.27	40.07	30.91	11.58	1.2800739245	0.0692563621	0.1942586021	"4"	134065912	134092504	"Aim1l"	"protein_coding"	33.7688888888889	1.15954032481933	"FALSE"
"ENSMUSG00000012126"	120.25	134.48	159.81	351.33	364	390.45	366.21	546.69	285.03	1.4141133027	1.4037892098457e-05	0.0002040924	"4"	134102570	134127593	"Ubxn11"	"protein_coding"	302.027777777778	4.8526981000934	"TRUE"
"ENSMUSG00000012187"	0	0	4.84	3.14	0.97	11.33	2.8	3.25	0	1.6552227725	0.4991731322	0.6915263791	"1"	78510991	78538173	"Mogat1"	"protein_coding"	2.92555555555556	0.301748798428402	"FALSE"
"ENSMUSG00000012296"	876.91	732.24	765.84	842.26	1114.21	697.83	750.12	1233.3	1196.22	0.1600665992	0.5527520149	0.7328328994	"17"	46257851	46283026	"Tjap1"	"protein_coding"	912.103333333333	0.257469665649553	"FALSE"
"ENSMUSG00000012350"	604.96	736.13	772.07	805.4	953.93	412.36	521.83	1290.24	1267.48	0.0390260665	0.93622968	0.9735127499	"2"	103263433	103303278	"Ehf"	"protein_coding"	818.266666666667	0.0286175951505699	"FALSE"
"ENSMUSG00000012405"	3629.75	3941.06	3160.23	3027.89	4527.31	5611.35	4956.41	2342.94	2227.66	0.295116061	0.3324689898	0.5468112364	"14"	18267823	18271391	"Rpl15"	"protein_coding"	3713.84444444444	0.478248856185837	"FALSE"
"ENSMUSG00000012422"	1826.9	1530.56	1551.06	1694.71	1693.52	2925.76	2806.67	1724.66	1701.25	0.3633317826	0.5334961657	0.7182494069	"13"	90089123	90143907	"Tmem167"	"protein_coding"	1939.45444444444	0.272868697554068	"FALSE"
"ENSMUSG00000012429"	669.71	688.71	607.42	571.7	723.17	715.96	527.42	421.4	549.57	0.0326050891	0.8977766827	0.9523727529	"13"	17695413	17699105	"Mplkip"	"protein_coding"	608.34	0.046831678402206	"FALSE"
"ENSMUSG00000012443"	2654.79	1632.39	2349.42	1744.9	327.31	922.89	462.19	567.84	406.16	-1.1474146031	0.0113185327	0.0511343758	"19"	37376403	37421859	"Kif11"	"protein_coding"	1229.76555555556	1.94620987010856	"FALSE"
"ENSMUSG00000012483"	517.08	604.76	527.86	770.89	934.62	1619.97	1361.41	555.63	589.65	1.0113806131	0.2478636191	0.4564952935	"6"	8255936	8259173	"Rpa3"	"protein_coding"	831.318888888889	0.605787213383881	"FALSE"
"ENSMUSG00000012519"	234.03	216.88	228.3	57.25	162.21	135.94	68.02	15.46	35.63	-0.9358277162	0.0547946882	0.1649059509	"8"	111311797	111338177	"Mlkl"	"protein_coding"	128.191111111111	1.26126154000541	"FALSE"
"ENSMUSG00000012535"	2085.9	1746.66	2248.41	1453.95	822.62	609.47	837.72	1598.57	1686.11	-1.0751223962	0.0008824327	0.0066925129	"6"	29540827	29609887	"Tnpo3"	"protein_coding"	1454.37888888889	3.05431840677092	"TRUE"
"ENSMUSG00000012609"	260.85	328.81	312.7	611.7	892.14	707.65	1124.72	1079.54	1139.22	1.2913297703	1.22119726538957e-09	4.88081198234151e-08	"12"	85824659	86061893	"Ttll5"	"protein_coding"	717.481111111111	8.91321417688201	"TRUE"
"ENSMUSG00000012640"	571.66	436.08	424.09	334.08	181.52	317.2	127.66	283.11	251.18	-0.7805172846	0.0535937664	0.1621883881	"7"	43296197	43313294	"Zfp715"	"protein_coding"	325.175555555556	1.27088572104449	"FALSE"
"ENSMUSG00000012705"	2.78	0	4.15	25.88	26.07	18.13	29.82	0	0.89	3.334065383	0.0343490189	0.1177108379	"8"	3655770	3660110	"Retn"	"protein_coding"	11.9688888888889	1.46408566304115	"FALSE"
"ENSMUSG00000012819"	100.83	110.38	116.23	340.35	213.38	372.33	70.82	88.67	191.5	1.5000558468	0.0002751813	0.0025860849	"10"	60302748	60696490	"Cdh23"	"protein_coding"	178.276666666667	3.56038108200174	"TRUE"
"ENSMUSG00000012848"	5054.27	5996.32	4484.37	4350.1	6268.14	8978.16	7157.39	3293.95	3182.5	0.3350814551	0.4957551323	0.6893769007	"7"	12922290	12926686	"Rps5"	"protein_coding"	5418.35555555556	0.304732781070149	"FALSE"
"ENSMUSG00000012889"	19.43	7.77	10.38	90.19	172.83	46.82	22.36	241.62	134.5	3.0487196016	0.0005119658	0.0042452875	"8"	84125989	84132527	"Podnl1"	"protein_coding"	82.8777777777778	3.29075904950731	"TRUE"
"ENSMUSG00000013033"	88.8	115.82	130.75	63.52	78.21	147.27	35.41	117.96	56.11	-0.2144843864	0.6983681571	0.8339584207	"8"	83900105	83941954	"Adgrl1"	"protein_coding"	92.65	0.155915571007859	"FALSE"
"ENSMUSG00000013076"	17.58	17.88	24.21	17.25	3.86	20.39	9.32	23.59	15.14	-0.5164511463	0.5557509977	0.7349539214	"9"	14541966	14643529	"Amotl1"	"protein_coding"	16.58	0.255119748970464	"FALSE"
"ENSMUSG00000013083"	0	3.89	2.08	9.41	0.97	9.06	10.25	3.25	5.34	1.6879323812	0.130705073	0.3008827032	"7"	30698926	30700536	"2200002J24Rik"	"protein_coding"	4.91666666666667	0.883707556006673	"FALSE"
"ENSMUSG00000013089"	611.43	455.52	458.68	424.27	386.21	222.04	82.93	184.67	105.99	-0.5632948075	0.2562530737	0.46581928	"16"	22381309	22439719	"Etv5"	"protein_coding"	325.748888888889	0.591330916636899	"FALSE"
"ENSMUSG00000013091"	7.4	7	3.46	0	7.72	8.31	0.93	6.51	0	-0.1553477839	0.92292061	0.9665033169	"7"	4782937	4784341	"Tmem190"	"protein_coding"	4.59222222222222	0.0348356555524291	"FALSE"
"ENSMUSG00000013150"	10.18	4.66	15.22	29.02	38.62	22.66	88.52	18.71	9.8	1.5812459235	0.0647992501	0.1857497894	"8"	105713854	105758664	"Gfod2"	"protein_coding"	26.3766666666667	1.18843002004478	"FALSE"
"ENSMUSG00000013155"	150.78	230.09	231.76	159.2	130.34	325.5	186.37	151.31	136.28	0.0060689283	0.9908231763	0.9955681344	"8"	105703651	105708210	"Enkd1"	"protein_coding"	189.07	0.00400384340485112	"FALSE"
"ENSMUSG00000013160"	2257.03	2006.29	1732.31	2752.63	4125.66	3305.64	4032.03	2661.03	3088.98	0.7643420112	0.0040441536	0.0228777592	"8"	105524465	105566047	"Atp6v0d1"	"protein_coding"	2884.62222222222	2.39317235793623	"FALSE"
"ENSMUSG00000013236"	2233.91	1772.31	1889.36	1969.19	1528.41	933.46	1166.65	2661.84	2585.73	-0.4119766759	0.2794916922	0.4905954101	"17"	56412431	56476483	"Ptprs"	"protein_coding"	1860.09555555556	0.55363109684847	"FALSE"
"ENSMUSG00000013275"	1632.65	1482.37	2078.92	4295.99	4676.97	2184.88	2027.66	4447.52	4638.81	1.1029651291	0.0007083545	0.0055999998	"1"	131827493	131848865	"Slc41a1"	"protein_coding"	3051.75222222222	3.14974934278624	"TRUE"
"ENSMUSG00000013338"	0	0	0	0	0	0	0	0	0	0.0670290705	0.987855148	0.9953934775	"2"	156019139	156052947	"Fer1l4"	"protein_coding"	0	0.00530673257460621	"FALSE"
"ENSMUSG00000013415"	2.78	1.55	2.08	0	5.79	5.29	1.86	1.63	8.91	0.7879969131	0.5225215423	0.7099090171	"11"	95957163	96005940	"Igf2bp1"	"protein_coding"	3.32111111111111	0.281895799936222	"FALSE"
"ENSMUSG00000013418"	12.03	23.32	15.91	10.98	0	43.05	0	14.64	16.03	0.0790997728	0.9566699539	0.9831537977	"11"	95865943	95914891	"B4galnt2"	"protein_coding"	15.1066666666667	0.0192378656948917	"FALSE"
"ENSMUSG00000013419"	6.48	16.32	4.84	24.31	22.21	39.27	5.59	4.88	7.13	1.6356481567	0.0496337477	0.1533311408	"9"	121759330	121771742	"Zfp651"	"protein_coding"	14.5588888888889	1.30422293125078	"FALSE"
"ENSMUSG00000013465"	1616.92	1968.2	1865.84	2440.51	2301.79	1585.23	3411.43	2742.38	2504.67	0.2149299115	0.4192807876	0.6264290369	"2"	25199712	25211489	"Nelfb"	"protein_coding"	2270.77444444444	0.377495037502151	"FALSE"
"ENSMUSG00000013483"	0	0	3.46	0	0	0.76	53.11	2.44	0	-1.9785756812	0.4998971005	0.6918859399	"11"	119307768	119345375	"Card14"	"protein_coding"	6.64111111111111	0.301119382232211	"FALSE"
"ENSMUSG00000013495"	479.16	550.35	676.6	497.2	480.83	527.15	1303.63	475.1	742.85	-0.1809990535	0.6434235421	0.7985843855	"5"	108629770	108648782	"Tmem175"	"protein_coding"	636.985555555556	0.191503052826224	"FALSE"
"ENSMUSG00000013523"	149.85	170.24	151.51	149	246.21	197.87	28.89	94.37	88.18	0.3302767046	0.6089472115	0.7759873976	"2"	170346991	170427845	"Bcas1"	"protein_coding"	141.791111111111	0.215420353915441	"FALSE"
"ENSMUSG00000013539"	615.13	685.6	691.13	861.86	750.21	993.13	2748.9	1710.02	1431.37	0.3873850131	0.1402849852	0.3156263286	"16"	18300825	18348103	"Tango2"	"protein_coding"	1165.26111111111	0.852988809326164	"FALSE"
"ENSMUSG00000013584"	2866.62	2974.84	2933.31	2941.63	3866.9	1450.04	45245.05	9886.72	11020.74	-0.0875242164	0.8902621009	0.9483552826	"9"	71215789	71296243	"Aldh1a2"	"protein_coding"	9242.87222222222	0.0504821144597978	"FALSE"
"ENSMUSG00000013593"	3372.6	3195.6	2985.89	3628.61	4108.28	4018.57	5181.91	2914.03	2661.44	0.2991441322	0.6430166587	0.7984701731	"1"	171234853	171251388	"Ndufs2"	"protein_coding"	3562.99222222222	0.191777775617351	"FALSE"
"ENSMUSG00000013611"	0	0	0	0	0	0	9.32	0.81	0	0.067028938	0.9889314843	0.9955681344	"15"	36504062	36555573	"Snx31"	"protein_coding"	1.12555555555556	0.00483379639189588	"FALSE"
"ENSMUSG00000013622"	831.59	925.02	959.55	1182.61	1498.48	2027.03	1831.98	1042.12	1032.33	0.7935029807	0.0022391175	0.0143121044	"5"	31048312	31054623	"Atraid"	"protein_coding"	1258.96777777778	2.64992311577216	"FALSE"
"ENSMUSG00000013629"	1499.45	1325.35	1156.72	1040.67	331.17	634.39	381.12	468.59	476.53	-0.9882125634	0.0164465155	0.0677173185	"5"	31054780	31078479	"Cad"	"protein_coding"	812.665555555556	1.78392610132623	"FALSE"
"ENSMUSG00000013643"	31.45	121.26	276.04	0	0	0	0	0	0.89	-9.8712993879	3.7567581350199e-10	1.64140824439453e-08	"11"	58379043	58390728	"Lypd8"	"protein_coding"	47.7377777777778	9.42518676448079	"TRUE"
"ENSMUSG00000013646"	151.7	390.22	435.15	529.35	307.03	377.61	441.69	464.52	552.24	0.3119979511	0.3724649391	0.5861640812	"11"	58330724	58347728	"Sh3bp5l"	"protein_coding"	405.501111111111	0.428914602035262	"FALSE"
"ENSMUSG00000013662"	1660.4	1100.7	1376.03	1429.64	1154.76	1076.96	695.15	1197.5	1304.89	-0.1762234513	0.8315766551	0.9137401252	"19"	32672563	32712298	"Atad1"	"protein_coding"	1221.78111111111	0.0800977111437905	"FALSE"
"ENSMUSG00000013663"	6646.22	5170.02	5421.09	3675.66	3702.76	3943.81	3075.97	4422.3	4663.75	-0.6062342046	0.0003141102	0.0028818296	"19"	32757497	32826160	"Pten"	"protein_coding"	4524.62	3.50291796066679	"FALSE"
"ENSMUSG00000013698"	5014.5	4046.78	4243.62	3185.52	3836.97	2409.94	5169.8	3148.33	3674.17	-0.4963553518	0.0516367093	0.1578456653	"1"	172196728	172206804	"Pea15a"	"protein_coding"	3858.84777777778	1.2870414422071	"FALSE"
"ENSMUSG00000013701"	1319.99	1284.15	1247.35	1374.75	1676.14	2280.04	1616.73	997.38	797.18	0.4691262738	0.0663902585	0.1887057169	"14"	32180162	32201898	"Timm23"	"protein_coding"	1399.30111111111	1.17789564036189	"FALSE"
"ENSMUSG00000013707"	546.68	1187.76	969.93	663.45	1095.86	990.11	1240.27	632.92	561.15	0.0232248676	0.9460844039	0.9788449266	"3"	95139521	95142360	"Tnfaip8l2"	"protein_coding"	876.458888888889	0.0240701167558678	"FALSE"
"ENSMUSG00000013736"	980.51	827.08	849.55	815.59	722.21	864.74	740.81	1125.1	1105.37	-0.1449697381	0.6283426305	0.7877125526	"6"	106769120	106782474	"Trnt1"	"protein_coding"	892.328888888889	0.201803474164627	"FALSE"
"ENSMUSG00000013787"	2542.86	2275.24	2332.81	2983.19	3093.52	1931.88	5733.56	6424.38	5298.83	0.1633288674	0.5245736498	0.7110790345	"17"	34898469	34914052	"Ehmt2"	"protein_coding"	3624.03	0.280193528526205	"FALSE"
"ENSMUSG00000013822"	813.09	910.25	781.76	1558.26	1537.1	2497.54	2096.62	1080.36	1072.41	1.1589136474	0.0001034785	0.0011285273	"9"	22112989	22117172	"Elof1"	"protein_coding"	1371.93222222222	3.98514987534054	"TRUE"
"ENSMUSG00000013833"	1837.08	1501.8	1526.15	1804.5	1898.21	1016.54	4004.08	3547.77	3410.52	-0.0440207216	0.8749966669	0.939348899	"10"	79894708	79908923	"Med16"	"protein_coding"	2282.96111111111	0.057993601320195	"FALSE"
"ENSMUSG00000013846"	994.39	953.01	937.41	1547.28	1656.83	1861.64	751.99	2019.16	2190.25	0.8123447985	0.0416669171	0.1352991272	"15"	67102875	67113992	"St3gal1"	"protein_coding"	1434.66222222222	1.3802086314359	"FALSE"
"ENSMUSG00000013858"	698.39	723.69	673.14	650.12	1056.28	1110.19	988.67	713.46	670.7	0.4267260154	0.1268516612	0.295040238	"10"	79974948	79984330	"Tmem259"	"protein_coding"	809.404444444444	0.89670384105345	"FALSE"
"ENSMUSG00000013878"	174.83	147.69	193.71	158.41	153.52	185.03	92.25	266.02	164.78	-0.0545993594	0.8755630957	0.9396056204	"8"	26119368	26151790	"Rnf170"	"protein_coding"	170.693333333333	0.0577125518912388	"FALSE"
"ENSMUSG00000013921"	16.65	12.44	22.83	10.98	14.48	17.37	5.59	11.39	9.8	-0.2793141959	0.7243056031	0.8501849779	"7"	30291728	30308367	"Clip3"	"protein_coding"	13.5033333333333	0.140078155161014	"FALSE"
"ENSMUSG00000013928"	9.25	1.55	2.77	8.63	0	1.51	3.73	15.46	2.67	-0.3890342804	0.7747518895	0.8798064932	"7"	30280094	30290237	"Thap8"	"protein_coding"	5.06333333333333	0.110837355910334	"FALSE"
"ENSMUSG00000013973"	25.9	48.97	54.65	23.53	25.1	24.17	51.25	34.98	29.39	-0.8397471662	0.0452339074	0.1436837715	"1"	171329145	171342331	"Dedd"	"protein_coding"	35.3266666666667	1.34453589536346	"FALSE"
"ENSMUSG00000013974"	1802.85	1590.42	1564.2	4303.83	7681.66	5350.8	1039.92	3673.86	3879.93	1.8061184662	0.005146784	0.0277057069	"8"	3665754	3669259	"Mcemp1"	"protein_coding"	3431.94111111111	2.28846405781871	"TRUE"
"ENSMUSG00000013997"	595.71	628.08	538.93	688.55	684.55	686.5	1080.92	679.29	1049.26	0.2247871955	0.3108013232	0.5246018471	"1"	171338008	171345646	"Nit1"	"protein_coding"	736.865555555556	0.50751714090962	"FALSE"
"ENSMUSG00000014030"	0	0	0.69	139.59	139.03	243.94	237.62	213.96	159.44	9.2616711861	3.4903721134332e-12	2.19998892454855e-10	"4"	44524757	44710487	"Pax5"	"protein_coding"	126.03	11.4571282698329	"TRUE"
"ENSMUSG00000014039"	222	272.07	228.99	170.96	226.9	280.95	114.62	212.33	143.4	-0.0911323505	0.7885490805	0.8888858583	"16"	97791467	97851850	"Prdm15"	"protein_coding"	208.024444444444	0.103171270341478	"FALSE"
"ENSMUSG00000014074"	484.71	531.69	372.89	428.97	340.83	203.16	279.55	437.67	378.55	-0.5139782328	0.0890114017	0.2319566416	"16"	32277459	32301434	"Rnf168"	"protein_coding"	384.224444444444	1.05055435989168	"FALSE"
"ENSMUSG00000014075"	952.76	1127.91	922.19	1230.45	1637.52	1853.33	455.67	1410.65	1323.59	0.6528429138	0.4438435767	0.6477725457	"16"	32419702	32429099	"Tctex1d2"	"protein_coding"	1212.67444444444	0.352770060843799	"FALSE"
"ENSMUSG00000014077"	4679.64	3040.14	3250.86	2609.9	3464.28	2920.47	2843.95	4387.32	5226.68	-0.2864653527	0.2652483752	0.4764832833	"2"	119547697	119587027	"Chp1"	"protein_coding"	3602.58222222222	0.576347267723833	"FALSE"
"ENSMUSG00000014158"	55.5	101.83	43.58	26.66	49.24	30.21	107.16	175.72	196.85	-0.9250430152	0.1055991639	0.2606620155	"5"	114622152	114658421	"Trpv4"	"protein_coding"	87.4166666666667	0.976339520391731	"FALSE"
"ENSMUSG00000014164"	4.63	11.66	2.77	4.71	4.83	0.76	51.25	5.69	0	-0.8986719304	0.4967851528	0.6898777403	"13"	58004221	58113592	"Klhl3"	"protein_coding"	9.58888888888889	0.303831392206246	"FALSE"
"ENSMUSG00000014177"	832.51	723.69	848.17	861.08	600.55	911.56	1054.83	839.55	986.91	-0.017819731	0.9293424697	0.9701226832	"11"	62879455	62916780	"Tvp23b"	"protein_coding"	850.983333333333	0.0318242157232561	"FALSE"
"ENSMUSG00000014195"	3268.07	3384.49	3299.98	3067.89	3216.14	3228.6	3547.48	3763.35	2926.87	-0.0652220313	0.9283225753	0.9697684355	"11"	100582818	100620168	"Dnajc7"	"protein_coding"	3300.31888888889	0.0323010880805626	"FALSE"
"ENSMUSG00000014198"	9.25	7.77	14.53	6.27	2.9	0.76	39.14	12.2	3.56	-1.6719315017	0.1140469148	0.2748799428	"11"	100627543	100692455	"Zfp385c"	"protein_coding"	10.7088888888889	0.942916458773643	"FALSE"
"ENSMUSG00000014226"	2459.61	2318.78	2161.93	3685.07	2648.41	3471.03	7315.81	2351.89	2403.13	0.498545979	0.1431249738	0.3197704356	"1"	160202367	160212875	"Cacybp"	"protein_coding"	3201.74	0.844284579816589	"FALSE"
"ENSMUSG00000014232"	116.55	142.25	91.32	76.85	106.21	44.56	64.3	52.88	79.27	-0.6249482487	0.1266858782	0.2948513472	"16"	3908801	3941147	"Cluap1"	"protein_coding"	86.0211111111111	0.897271793653486	"FALSE"
"ENSMUSG00000014243"	220.15	302.38	202.7	166.26	220.14	334.57	602.89	133.42	141.62	-0.0082176416	0.986604334	0.995227976	"11"	62267224	62281375	"Zswim7"	"protein_coding"	258.236666666667	0.00585698108130673	"FALSE"
"ENSMUSG00000014245"	135.98	83.95	150.82	94.89	114.9	151.05	27.95	105.76	64.13	-0.0387069236	0.9234347754	0.966664311	"11"	62458460	62514417	"Pigl"	"protein_coding"	103.27	0.0345937744892888	"FALSE"
"ENSMUSG00000014294"	950.91	1246.06	1072.32	1450.03	1672.28	2800.39	1843.16	807.83	684.06	0.857280152	0.2790767192	0.4903611908	"18"	36742332	36744557	"Ndufa2"	"protein_coding"	1391.89333333333	0.554276391188491	"FALSE"
"ENSMUSG00000014301"	175.75	220.76	161.89	274.48	347.59	514.31	483.62	178.97	204.86	1.0254650023	0.0063428412	0.0326098314	"16"	4616464	4624988	"Pam16"	"protein_coding"	284.692222222222	2.19771616150606	"TRUE"
"ENSMUSG00000014303"	22.2	10.11	2.77	55.68	123.59	30.21	46.59	32.54	19.6	2.6027405009	1.31483575524044e-05	0.000193179	"16"	4594713	4624924	"Glis2"	"protein_coding"	38.1433333333333	4.88112849435883	"TRUE"
"ENSMUSG00000014313"	1767.7	2149.32	1941.94	2329.15	3426.62	5023.03	4154.1	1970.35	2030.82	0.8794794856	0.2056188918	0.4065030739	"15"	35925886	35938246	"Cox6c"	"protein_coding"	2754.78111111111	0.686936985846162	"FALSE"
"ENSMUSG00000014329"	19.43	20.21	34.59	7.06	11.59	26.43	4.66	17.9	24.94	-0.7180885473	0.3666117459	0.5805845495	"10"	70922832	71159700	"Bicc1"	"protein_coding"	18.5344444444444	0.435793624758866	"FALSE"
"ENSMUSG00000014349"	2087.75	2130.66	2230.42	1439.05	1649.1	1397.93	4943.36	2779.8	2670.35	-0.5237408614	0.0514817818	0.1575252602	"11"	96047432	96065388	"Ube2z"	"protein_coding"	2369.82444444444	1.28834643044449	"FALSE"
"ENSMUSG00000014353"	470.83	350.58	461.44	528.57	286.76	379.88	440.76	431.98	483.65	-0.1010403288	0.7365329636	0.8573501769	"2"	128818118	128854261	"Tmem87b"	"protein_coding"	426.05	0.132807811497217	"FALSE"
"ENSMUSG00000014355"	2084.98	1850.05	2371.56	1712.75	681.66	810.36	792.06	1454.58	1323.59	-0.9764389433	0.0154365576	0.0644050591	"2"	128610104	128687391	"Anapc1"	"protein_coding"	1453.51	1.81144954221328	"FALSE"
"ENSMUSG00000014361"	8.33	3.11	3.46	84.7	27.03	40.03	0.93	0.81	5.34	3.3611987649	0.0043097733	0.0240671305	"2"	128698956	128802894	"Mertk"	"protein_coding"	19.3044444444444	2.36554557372521	"TRUE"
"ENSMUSG00000014402"	2782.44	2629.71	2431.74	2248.37	2540.28	2510.38	2723.74	1694.56	1773.4	-0.1038606862	0.8892913683	0.947853572	"7"	46888949	46919969	"Tsg101"	"protein_coding"	2370.51333333333	0.0509559230423395	"FALSE"
"ENSMUSG00000014418"	2054.45	1841.49	2212.44	991.26	840	413.11	740.81	1129.98	1123.18	-1.4447433373	4.85141951624682e-05	0.0006013973	"7"	46760466	46796064	"Hps5"	"protein_coding"	1260.74666666667	4.31413116905288	"TRUE"
"ENSMUSG00000014426"	652.13	590.77	659.3	467.4	647.86	285.48	150.96	309.95	624.39	-0.4421240418	0.2997861041	0.5125215956	"17"	12227621	12318660	"Map3k4"	"protein_coding"	487.582222222222	0.523188501749768	"FALSE"
"ENSMUSG00000014444"	1079.49	736.13	754.08	1123.01	1230.07	659.31	613.14	1142.18	865.77	0.2293421179	0.5121652718	0.7018649253	"8"	122481698	122551329	"Piezo1"	"protein_coding"	911.464444444444	0.290589872913574	"FALSE"
"ENSMUSG00000014453"	30.53	29.54	8.99	1661.77	1177.93	1928.86	591.71	983.55	858.64	6.1138777404	6.88700677925571e-14	5.74734489742448e-12	"14"	63372837	63417187	"Blk"	"protein_coding"	807.946666666667	13.1619694895148	"TRUE"
